ID,eventTimeStart,eventTimeEnd,latStart,lonStart,StartDestination,latEnd,lonEnd,End_Destination,"proba_47.423743,8.555213","proba_32.988631,-97.263646","proba_32.841491,-97.068668","proba_38.76522,-9.098054","proba_32.858774,-97.302954","proba_33.049301,-96.716313","proba_32.84152,-97.068662","proba_32.988817,-97.263714","proba_32.999561,-97.2057","proba_32.91553,-96.942624","proba_32.911246,-96.958073","proba_32.988721,-97.263595","proba_32.988822,-97.263723","proba_32.988645,-97.263577","proba_32.977957,-97.183301","proba_33.040753,-96.736455","proba_32.841525,-97.068658","proba_32.993597,-97.192807","proba_32.847142,-97.076774","proba_32.841531,-97.068663","proba_32.988983,-97.263671","proba_32.841445,-97.06854","proba_32.952537,-97.1694","proba_33.048977,-96.716498",prediction,prediction_correct
673,2017-05-24 12:23:17,2017-05-24 12:23:20,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
674,2017-05-24 12:23:21,2017-05-24 12:23:25,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
1414,2017-05-24 12:23:30,2017-05-24 12:23:31,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
759,2017-05-24 12:23:38,2017-05-24 12:23:40,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
1019,2017-05-24 12:23:45,2017-05-24 12:23:45,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
1296,2017-05-24 12:23:46,2017-05-24 12:23:53,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
569,2017-05-24 12:24:26,2017-05-24 12:24:28,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
848,2017-05-24 12:24:44,2017-05-24 12:24:50,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
849,2017-05-24 12:24:51,2017-05-24 12:24:53,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
492,2017-05-24 12:24:56,2017-05-24 12:24:57,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
1226,2017-05-24 12:25:29,2017-05-24 12:25:33,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
1220,2017-05-24 12:25:45,2017-05-24 12:25:46,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
968,2017-05-24 12:25:56,2017-05-24 12:25:58,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
1495,2017-05-24 12:25:58,2017-05-24 12:25:59,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
342,2017-05-24 12:26:37,2017-05-24 12:26:38,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
1165,2017-05-24 12:26:48,2017-05-24 12:26:50,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
1515,2017-05-24 12:27:04,2017-05-24 12:27:05,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
5,2017-05-24 12:27:10,2017-05-24 12:27:10,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
1138,2017-05-24 12:27:43,2017-05-24 12:27:49,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
739,2017-05-24 12:28:09,2017-05-24 12:28:15,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
902,2017-05-24 12:28:26,2017-05-24 12:28:31,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
343,2017-05-24 12:28:38,2017-05-24 12:28:40,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
716,2017-05-24 12:28:42,2017-05-24 12:28:43,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
561,2017-05-24 12:28:47,2017-05-24 12:28:55,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
344,2017-05-24 12:29:09,2017-05-24 12:29:12,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
1048,2017-05-24 12:29:29,2017-05-24 12:29:30,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
691,2017-05-24 12:29:36,2017-05-24 12:29:37,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
712,2017-05-24 12:30:03,2017-05-24 12:30:03,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
345,2017-05-24 12:30:15,2017-05-24 12:30:19,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
637,2017-05-24 12:30:26,2017-05-24 12:30:27,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
731,2017-05-24 12:30:27,2017-05-24 12:30:28,47.409291,8.546942,"47.409291,8.546942",47.423743,8.555213,"47.423743,8.555213",0.9968774436017416,0.0,1.7703022203299418E-4,1.3420580565681213E-4,1.6260383432739674E-4,3.0162775031593336E-4,1.4244129167906834E-4,2.1260697978616082E-4,1.1056119676660269E-4,1.2899934608552523E-4,9.806373244587918E-5,2.891147329160852E-4,1.5343040883973664E-4,1.8124390835273855E-4,0.0,1.0120738851808036E-4,1.429417245604903E-4,0.0,1.9754017280251317E-4,0.0,1.647738342192496E-4,0.0,1.5099018588886E-4,2.731738830641757E-4,"47.423743,8.555213",True
